zipcode,availability
92729,Yes
92727,Yes
92779,No
92777,No
92989,No
92988,No
92987,No
92986,No
92985,No
92984,No
92983,No
92982,No
92981,No
92980,No
92979,No
92978,No
92977,No
92976,No
92975,No
92974,No
92973,No
92972,No
92971,No
92970,No
92969,No
92968,No
92967,No
92966,No
92965,No
92964,No
92963,No
92962,No
92961,No
92960,No
92959,No
92958,No
92957,No
92956,No
92955,No
92954,No
92953,No
92952,No
92951,No
92950,No
92949,No
92948,No
92947,No
92946,No
92945,No
92944,No
92943,No
92942,No
92941,No
92940,No
92939,No
92938,No
92937,No
92936,No
92935,No
92934,No
92933,No
92932,No
92931,No
92930,No
92929,No
92928,No
92927,No
92926,No
92925,No
92924,No
92923,No
92922,No
92921,No
92920,No
92919,No
92918,No
92917,No
92916,No
92915,No
92914,No
92913,No
92912,No
92911,No
92910,No
92909,No
92908,No
92907,No
92906,No
92905,No
92904,No
92903,No
92902,No
92901,No
92900,No
92899,No
92898,No
92897,No
92896,No
92895,No
92894,No
92893,No
92892,No
92891,No
92890,No
92889,No
92888,No
92887,No
92886,No
92885,No
92884,No
92883,No
92882,No
92881,No
92880,No
92879,No
92878,No
92877,No
92876,No
92875,No
92874,No
92873,No
92872,No
92871,No
92870,No
92869,No
92868,No
92867,No
92866,No
92865,No
92864,No
92863,No
92862,No
92861,No
92860,No
92859,No
92858,No
92857,No
92856,No
92855,No
92854,No
92853,No
92852,No
92851,No
92850,No
92849,No
92848,No
92847,No
92846,No
92845,No
92844,No
92843,No
92842,No
92841,No
92840,No
92839,No
92838,No
92837,No
92836,No
92835,No
92834,No
92833,No
92832,No
92831,No
92830,No
92829,No
92828,No
92827,No
92826,No
92825,No
92824,No
92823,No
92822,No
92821,No
92820,No
92819,No
92818,No
92817,No
92816,No
92815,No
92814,No
92813,No
92812,No
92811,No
92810,No
92809,No
92808,No
92807,No
92806,No
92805,No
92804,No
92803,No
92802,No
92801,No
92800,No
92799,No
92798,No
92797,No
92796,No
92795,No
92794,No
92793,No
92792,No
92791,No
92790,No
92789,No
92788,No
92787,No
92786,No
92785,No
92784,No
92783,No
92782,No
92781,No
92780,No
92778,No
92776,No
92775,No
92774,No
92773,No
92772,No
92771,No
92770,No
92769,No
92768,No
92767,No
92766,No
92765,No
92764,No
92763,No
92762,No
92761,No
92760,No
92759,No
92758,No
92757,No
92756,No
92755,No
92754,No
92753,No
92752,No
92751,No
92750,No
92749,No
92748,No
92747,No
92746,No
92745,No
92744,No
92743,No
92742,No
92741,No
92740,No
92739,No
92738,No
92737,No
92736,No
92735,No
92734,No
92733,No
92732,No
92731,No
92730,No
92728,No
92726,Yes
92725,Yes
92725,No
92724,Yes
92724,No
92723,Yes
92723,No
92722,Yes
92722,No
92721,Yes
92721,No
92720,Yes
92719,No
92718,Yes
92717,Yes
92716,No
92715,Yes
92714,Yes
92713,No
92712,Yes
92711,Yes
92710,No
92709,Yes
92708,Yes
92707,No
92706,Yes
92705,Yes
92704,No
92703,Yes
92702,Yes
92701,No
92700,Yes
92699,Yes
92698,No
92697,Yes
92696,Yes
92695,No
92694,Yes
92693,Yes
92692,No
92691,No
92690,Yes
92689,No
92688,No
92687,No
92686,No
92685,Yes
92684,No
92683,No
92682,No
92681,Yes
92680,No
92679,No
92678,No
92677,No
92676,Yes
92675,No
92674,No
92673,No
92672,No
92671,No
92670,Yes
92669,No
92668,No
92667,No
92666,No
92665,Yes
92664,No
92663,No
92662,No
92661,No
92660,Yes
92659,No
92658,No
92657,No
92656,No
92655,Yes
92654,No
92653,No
92652,No
92651,No
92650,No
92649,No
92648,Yes
92647,No
92646,No
92645,No
92644,No
92643,No
92642,No
92641,No
92640,No
92639,No
92638,No
92637,Yes
92636,No
92635,No
92634,No
92633,No
92632,No
92631,No
92630,No
92629,No
92628,No
92627,No
92626,No
92625,No
92624,No
92623,No
92622,No
92621,No
92620,No
92619,No
92618,No
92617,No
92616,No
92615,No
92614,No
92613,No
92612,No
92611,No
92610,No
92609,No
92608,No
92607,No
92606,No
92605,No
92604,No
92603,No
92602,No
92601,No
92600,No
92599,No
92598,No
92597,No
92596,No
92595,No
92594,No
92593,No
92592,No
92591,No
92590,No
92589,No
92588,No
92587,No
92586,No
92585,No
92584,No
92583,No
92582,No
92581,No
92580,No
92579,No
92578,No
92577,No
92576,No
92575,No
92574,No
92573,No
92572,No
92571,No
92570,No
92569,No
92568,No
92567,No
92566,No
92565,No
92564,No
92563,No
92562,No
92561,No
92560,No
92559,Yes
92558,No
92557,Yes
92556,No
92555,Yes
92554,Yes
92553,No
92552,Yes
92551,Yes
92550,No
92549,Yes
92548,Yes
92547,No
92546,Yes
92545,Yes
92544,No
92543,Yes
92542,Yes
92541,No
92540,Yes
92539,Yes
92538,No
92537,No
92536,Yes
92535,No
92534,No
92533,Yes
92532,No
92531,No
92530,No
92529,No
92528,No
92527,No
92526,Yes
92525,No
92524,No
92523,No
92522,No
92521,Yes
92520,No
92519,No
92518,No
92517,No
92516,No
92515,No
92514,No
92513,No
92512,No
92511,No
92510,No
92509,No
92508,No
92507,Yes
92506,No
92505,No
92504,No
92503,No
92502,No
92501,No
92500,No
92499,No
92498,No
92497,No
92496,No
92495,No
92494,No
92493,No
92492,No
92491,No
92490,No
92489,No
92488,No
92487,No
92486,No
92485,No
92484,No
92483,No
92482,No
92481,No
92480,No
92479,No
92478,No
92477,No
92476,No
92475,No
92474,No
92473,No
92472,No
92471,No
92470,No
92469,No
92468,No
92467,No
92466,No
92465,No
92464,No
92463,No
92462,No
92461,No
92460,No
92459,No
92458,No
92457,No
92456,No
92455,No
92454,No
92453,No
92452,No
92451,No
92450,No
92449,Yes
92448,No
92447,Yes
92446,No
92445,Yes
92444,Yes
92443,No
92442,Yes
92441,No
92440,No
92439,Yes
92438,No
92437,No
92436,Yes
92435,No
92434,No
92433,No
92432,No
92431,Yes
92430,No
92429,No
92428,No
92427,No
92426,No
92425,No
92424,No
92423,No
92422,No
92421,Yes
92420,No
92419,No
92418,No
92417,No
92416,No
92415,No
92414,No
92413,No
92412,No
92411,No
92410,No
92409,No
92408,No
92407,No
92406,No
92405,No
92404,No
92403,No
92402,No
92401,No
92400,No
92399,No
92398,No
92397,No
92396,No
92395,No
92394,No
92393,No
92392,No
92391,No
92390,No
92389,No
92388,No
92387,No
92386,No
92385,No
92384,No
92383,No
92382,No
92381,No
92380,No
92379,No
92378,No
92377,No
92376,No
92375,No
92374,No
92373,No
92372,No
92371,No
92370,No
92369,Yes
92368,No
92367,Yes
92366,Yes
92365,No
92364,Yes
92363,Yes
92362,No
92361,Yes
92360,Yes
92359,No
92358,Yes
92357,No
92356,No
92355,Yes
92354,No
92353,Yes
92352,No
92351,No
92350,No
92349,No
92348,Yes
92347,No
92346,No
92345,Yes
92344,No
92343,No
92342,Yes
92341,No
92340,No
92339,Yes
92338,No
92337,No
92336,No
92335,No
92334,Yes
92333,No
92332,No
92331,Yes
92330,No
92329,No
92328,No
92327,No
92326,No
92325,No
92324,No
92323,No
92322,No
92321,No
92320,No
92319,No
92318,Yes
92317,No
92316,No
92315,No
92314,No
92313,No
92312,No
92311,No
92310,No
92309,No
92308,No
92307,No
92306,No
92305,No
92304,No
92303,No
92302,No
92301,No
92300,No
92299,No
92298,No
92297,No
92296,No
92295,No
92294,No
92293,No
92292,No
92291,No
92290,No
92289,Yes
92288,No
92287,Yes
92286,Yes
92285,No
92284,Yes
92283,Yes
92282,No
92281,Yes
92280,Yes
92279,No
92278,Yes
92277,Yes
92276,No
92275,Yes
92274,Yes
92273,No
92272,Yes
92271,Yes
92270,No
92269,Yes
92268,Yes
92267,No
92266,Yes
92265,Yes
92264,No
92263,Yes
92262,Yes
92261,No
92260,Yes
92259,Yes
92258,No
92257,No
92256,Yes
92255,No
92254,No
92253,Yes
92252,No
92251,No
92250,No
92249,Yes
92248,No
92247,No
92246,No
92245,Yes
92244,No
92243,No
92242,Yes
92241,No
92240,No
92239,No
92238,No
92237,Yes
92236,No
92235,No
92234,No
92233,No
92232,No
92231,No
92230,No
92229,No
92228,No
92227,No
92226,No
92225,No
92224,Yes
92223,No
92222,No
92221,No
92220,No
92219,No
92218,No
92217,No
92216,No
92215,No
92214,No
92213,No
92212,No
92211,No
92210,No
92209,No
92208,No
92207,No
92206,No
92205,No
92204,No
92203,No
92202,No
92201,No
92200,No
92199,No
92198,No
92197,No
92196,No
92195,No
92194,No
92193,No
92192,No
92191,No
92190,No
92189,No
92188,No
92187,No
92186,No
92185,No
92184,No
92183,No
92182,No
92181,No
92180,No
92179,No
92178,No
92177,No
92176,No
92175,No
92174,No
92173,No
92172,No
92171,No
92170,No
92169,No
92168,No
92167,No
92166,No
92165,No
92164,No
92163,No
92162,No
92161,No
92160,No
92159,No
92158,No
92157,No
92156,No
92155,No
92154,No
92153,No
92152,No
92151,No
92150,No
92149,No
92148,No
92147,No
92146,No
92145,No
92144,No
92143,No
92142,No
92141,No
92140,No
92139,No
92138,No
92137,No
92136,No
92135,No
92134,No
92133,No
92132,No
92131,No
92130,No
92129,No
92128,No
92127,No
92126,No
92125,No
92124,No
92123,No
92122,No
92121,No
92120,No
92119,No
92118,No
92117,No
92116,No
92115,No
92114,No
92113,No
92112,No
92111,No
92110,No
92109,No
92108,No
92107,No
92106,No
92105,No
92104,No
92103,No
92102,No
92101,No
92100,No
92099,No
92098,No
92097,No
92096,No
92095,No
92094,No
92093,No
92092,No
92091,No
92090,No
92089,No
92088,No
92087,No
92086,No
92085,No
92084,No
92083,No
92082,No
92081,No
92080,No
92079,No
92078,No
92077,No
92076,No
92075,No
92074,No
92073,No
92072,No
92071,No
92070,No
92069,No
92068,No
92067,No
92066,No
92065,No
92064,No
92063,No
92062,No
92061,No
92060,No
92059,No
92058,No
92057,No
92056,No
92055,No
92054,No
92053,No
92052,No
92051,No
92050,No
92049,No
92048,No
92047,No
92046,No
92045,No
92044,No
92043,No
92042,No
92041,No
92040,No
92039,No
92038,No
92037,No
92036,No
92035,No
92034,No
92033,No
92032,No
92031,No
92030,No
92029,No
92028,No
92027,No
92026,No
92025,No
92024,No
92023,No
92022,No
92021,No
92020,No
92019,No
92018,No
92017,No
92016,No
92015,No
92014,No
92013,No
92012,No
92011,No
92010,No
92009,No
92008,No
92007,No
92006,No
92005,No
92004,No
92003,No
92002,No
92001,No
92000,No
91999,No
91998,No
91997,No
91996,No
91995,No
91994,No
91993,No
91992,No
91991,No
91990,No
