zipcode,availability
84298,No
84297,No
84296,No
84295,No
84294,No
84293,No
84292,No
84291,No
84290,No
84289,No
84288,No
84287,No
84286,No
84285,No
84284,No
84283,No
84282,No
84281,No
84280,No
84279,No
84278,No
84277,No
84276,No
84275,No
84274,No
84273,No
84272,No
84271,No
84270,No
84269,No
84268,No
84267,No
84266,No
84265,No
84264,No
84263,No
84262,No
84261,No
84260,No
84259,No
84258,No
84257,No
84256,No
84255,No
84254,No
84253,No
84252,No
84251,No
84250,No
84249,No
84248,No
84247,No
84246,No
84245,No
84244,No
84243,No
84242,No
84241,No
84240,No
84239,No
84238,No
84237,No
84236,No
84235,No
84234,No
84233,No
84232,No
84231,No
84230,No
84229,No
84228,No
84227,No
84226,No
84225,No
84224,No
84223,No
84222,No
84221,No
84220,No
84219,No
84218,No
84217,No
84216,No
84215,No
84214,No
84213,No
84212,No
84211,No
84210,No
84209,No
84208,No
84207,No
84206,No
84205,No
84204,No
84203,No
84202,No
84201,No
84200,No
84199,No
84198,No
84197,No
84196,No
84195,No
84194,No
84193,No
84192,No
84191,No
84190,No
84189,Yes
84188,No
84187,Yes
84186,Yes
84185,No
84184,Yes
84183,Yes
84182,No
84181,Yes
84180,Yes
84179,No
84178,Yes
84177,Yes
84176,No
84175,Yes
84174,Yes
84173,No
84172,Yes
84171,Yes
84170,No
84169,Yes
84168,Yes
84167,No
84166,Yes
84165,No
84164,Yes
84163,Yes
84162,No
84161,No
84160,Yes
84159,No
84158,No
84157,No
84156,No
84155,Yes
84154,No
84153,No
84152,Yes
84151,No
84150,No
84149,Yes
84148,No
84147,No
84146,No
84145,No
84144,Yes
84143,No
84142,No
84141,No
84140,Yes
84139,No
84138,No
84137,Yes
84136,No
84135,No
84134,No
84133,No
84132,No
84131,No
84130,Yes
84129,No
84128,No
84127,No
84126,No
84125,No
84124,No
84123,No
84122,No
84121,No
84120,No
84119,No
84118,No
84117,No
84116,No
84115,No
84114,No
84113,No
84112,No
84111,No
84110,No
84109,Yes
84108,No
84107,Yes
84106,Yes
84105,No
84104,Yes
84103,Yes
84102,No
84101,Yes
84100,Yes
84099,No
84098,Yes
84097,Yes
84096,No
84095,Yes
84094,Yes
84093,No
84092,Yes
84091,Yes
84090,No
84089,Yes
84088,Yes
84087,No
84086,No
84085,Yes
84084,No
84083,No
84082,Yes
84081,No
84080,No
84079,Yes
84078,No
84077,No
84076,Yes
84075,No
84074,No
84073,No
84072,Yes
84071,No
84070,No
84069,Yes
84068,No
84067,No
84066,Yes
84065,No
84064,No
84063,No
84062,No
84061,Yes
84060,No
84059,No
84058,No
84057,No
84056,Yes
84055,No
84054,No
84053,No
84052,No
84051,Yes
84050,No
84049,No
84048,Yes
84047,No
84046,No
84045,No
84044,No
84043,No
84042,No
84041,No
84040,No
84039,No
84038,No
84037,No
84036,Yes
84035,No
84034,Yes
84033,No
84032,Yes
84031,No
84030,Yes
84029,No
84028,Yes
84027,No
84026,No
84025,No
84024,No
84023,No
84022,No
84021,No
84020,No
84019,No
84018,No
84017,No
84016,No
84015,No
84014,No
84013,No
84012,No
84011,No
84010,No
84009,No
84008,No
84007,No
84006,No
84005,No
84004,No
84003,No
84002,No
84001,No
84000,No
83999,No
83998,No
83997,No
83996,No
83995,No
83994,No
83993,No
83992,No
83991,No
83990,No
