zipcode,availability
73779,Yes
73776,Yes
73989,No
73988,No
73987,No
73986,No
73985,No
73984,No
73983,No
73982,No
73981,No
73980,No
73979,No
73978,No
73977,No
73976,No
73975,No
73974,No
73973,No
73972,No
73971,No
73970,No
73969,No
73968,No
73967,No
73966,No
73965,No
73964,No
73963,No
73962,No
73961,No
73960,No
73959,No
73958,No
73957,No
73956,No
73955,No
73954,No
73953,No
73952,No
73951,No
73950,No
73949,No
73948,No
73947,No
73946,No
73945,No
73944,No
73943,No
73942,No
73941,No
73940,No
73939,No
73938,No
73937,No
73936,No
73935,No
73934,No
73933,No
73932,No
73931,No
73930,No
73929,No
73928,No
73927,No
73926,No
73925,No
73924,No
73923,No
73922,No
73921,No
73920,No
73919,No
73918,No
73917,No
73916,No
73915,No
73914,No
73913,No
73912,No
73911,No
73910,No
73909,No
73908,No
73907,No
73906,No
73905,No
73904,No
73903,No
73902,No
73901,No
73900,No
73899,No
73898,No
73897,No
73896,No
73895,No
73894,No
73893,No
73892,No
73891,No
73890,No
73889,No
73888,No
73887,No
73886,No
73885,No
73884,No
73883,No
73882,No
73881,No
73880,No
73879,No
73878,No
73877,No
73876,No
73875,No
73874,No
73873,No
73872,No
73871,No
73870,No
73869,No
73868,No
73867,No
73866,No
73865,No
73864,No
73863,No
73862,No
73861,No
73860,No
73859,No
73858,No
73857,No
73856,No
73855,No
73854,No
73853,No
73852,No
73851,No
73850,No
73849,No
73848,No
73847,No
73846,No
73845,No
73844,No
73843,No
73842,No
73841,No
73840,No
73839,No
73838,No
73837,No
73836,No
73835,No
73834,No
73833,No
73832,No
73831,No
73830,No
73829,No
73828,No
73827,No
73826,No
73825,No
73824,No
73823,No
73822,No
73821,No
73820,No
73819,No
73818,No
73817,No
73816,No
73815,No
73814,No
73813,No
73812,No
73811,No
73810,No
73809,No
73808,No
73807,No
73806,No
73805,No
73804,No
73803,No
73802,No
73801,No
73800,No
73799,No
73798,No
73797,No
73796,No
73795,No
73794,No
73793,No
73792,No
73791,No
73790,No
73789,No
73788,No
73787,No
73786,No
73785,No
73784,No
73783,No
73782,No
73781,No
73780,No
73778,No
73777,No
73775,No
73774,No
73773,Yes
73772,No
73771,No
73770,Yes
73769,No
73768,No
73767,No
73766,No
73765,Yes
73764,No
73763,No
73762,No
73761,No
73760,Yes
73759,No
73758,No
73757,No
73756,No
73755,No
73754,No
73753,No
73752,No
73751,No
73750,No
73749,No
73748,No
73747,No
73746,No
73745,No
73744,No
73743,No
73742,No
73741,No
73740,No
73739,No
73738,No
73737,No
73736,No
73735,No
73734,Yes
73733,Yes
73732,Yes
73731,No
73730,Yes
73729,No
73728,Yes
73727,No
73726,No
73725,No
73724,No
73723,No
73722,No
73721,No
73720,No
73719,No
73718,No
73717,No
73716,No
73715,No
73714,No
73713,No
73712,No
73711,No
73710,No
73709,No
73708,No
73707,No
73706,No
73705,No
73704,No
73703,No
73702,No
73701,No
73700,No
73699,No
73698,No
73697,No
73696,No
73695,No
73694,No
73693,No
73692,No
73691,No
73690,No
73689,No
73688,No
73687,No
73686,No
73685,No
73684,No
73683,No
73682,No
73681,No
73680,No
73679,No
73678,No
73677,No
73676,No
73675,No
73674,No
73673,No
73672,No
73671,No
73670,No
73669,Yes
73668,No
73667,Yes
73666,Yes
73665,No
73664,No
73663,Yes
73662,No
73661,No
73660,Yes
73659,No
73658,No
73657,No
73656,No
73655,Yes
73654,No
73653,No
73652,No
73651,No
73650,Yes
73649,No
73648,No
73647,No
73646,No
73645,No
73644,No
73643,No
73642,Yes
73641,No
73640,No
73639,No
73638,No
73637,No
73636,No
73635,Yes
73634,No
73633,No
73632,No
73631,No
73630,Yes
73629,No
73628,No
73627,No
73626,No
73625,No
73624,No
73623,No
73622,No
73621,No
73620,No
73619,No
73618,No
73617,No
73616,No
73615,No
73614,Yes
73613,No
73612,No
73611,No
73610,No
73609,No
73608,No
73607,No
73606,No
73605,No
73604,No
73603,No
73602,No
73601,No
73600,No
73599,No
73598,No
73597,No
73596,No
73595,No
73594,No
73593,No
73592,No
73591,No
73590,No
73589,No
73588,No
73587,No
73586,No
73585,No
73584,No
73583,No
73582,No
73581,No
73580,No
73579,Yes
73578,No
73577,Yes
73576,No
73575,Yes
73574,Yes
73573,No
73572,Yes
73571,Yes
73570,No
73569,Yes
73568,Yes
73567,No
73566,Yes
73565,Yes
73564,No
73563,Yes
73562,No
73561,No
73560,Yes
73559,No
73558,No
73557,Yes
73556,No
73555,No
73554,No
73553,Yes
73552,No
73551,No
73550,Yes
73549,No
73548,No
73547,Yes
73546,No
73545,No
73544,No
73543,No
73542,No
73541,No
73540,Yes
73539,No
73538,No
73537,No
73536,No
73535,No
73534,No
73533,No
73532,No
73531,No
73530,No
73529,Yes
73528,No
73527,Yes
73526,No
73525,Yes
73524,No
73523,No
73522,No
73521,No
73520,No
73519,No
73518,No
73517,No
73516,No
73515,No
73514,No
73513,No
73512,No
73511,No
73510,No
73509,No
73508,No
73507,No
73506,No
73505,No
73504,No
73503,No
73502,No
73501,No
73500,No
73499,Yes
73498,No
73497,Yes
73496,No
73495,Yes
73494,Yes
73493,No
73492,Yes
73491,Yes
73490,No
73489,Yes
73488,Yes
73487,No
73486,Yes
73485,Yes
73484,No
73483,No
73482,No
73481,No
73480,No
73479,Yes
73478,No
73477,No
73476,No
73475,No
73474,No
73473,No
73472,No
73471,No
73470,No
73469,Yes
73468,No
73467,Yes
73466,Yes
73465,No
73464,No
73463,Yes
73462,No
73461,No
73460,Yes
73459,No
73458,No
73457,Yes
73456,No
73455,No
73454,No
73453,Yes
73452,No
73451,No
73450,Yes
73449,No
73448,No
73447,Yes
73446,No
73445,No
73444,No
73443,No
73442,No
73441,Yes
73440,No
73439,No
73438,No
73437,No
73436,No
73435,No
73434,Yes
73433,Yes
73432,Yes
73431,Yes
73430,Yes
73429,No
73428,No
73427,No
73426,No
73425,No
73424,No
73423,No
73422,No
73421,No
73420,No
73419,No
73418,No
73417,No
73416,No
73415,No
