zipcode,availability
70067,No
70066,No
70065,No
70064,No
70063,No
70062,No
70061,No
70060,No
70059,No
70058,No
70057,No
70056,No
70055,No
70054,No
70053,No
70052,No
70051,No
70050,No
70049,No
70048,No
70047,No
70046,No
70045,No
70044,No
70043,No
70042,No
70041,No
70040,No
70039,No
70038,No
70037,No
70036,No
70035,No
70034,No
70033,No
70032,No
70031,No
70030,No
70029,No
70028,No
70027,No
70026,No
70025,No
70024,No
70023,No
70022,No
70021,No
70020,No
70019,No
70018,No
70017,No
70016,No
70015,No
70014,No
70013,No
70012,No
70011,No
70010,No
70009,No
70008,No
70007,No
70006,No
70005,No
70004,No
70003,No
70002,No
70001,No
70000,No
69999,No
69998,No
69997,No
69996,No
69995,No
69994,No
69993,No
69992,No
69991,No
69990,No
