zipcode,availability
85425,Yes
85425,No
85424,Yes
85424,No
85423,Yes
85423,No
85422,Yes
85422,No
85421,Yes
85421,No
85420,Yes
85420,No
85419,Yes
85419,No
85418,Yes
85418,No
85417,Yes
85417,No
85416,Yes
85416,No
85415,Yes
85415,No
85414,Yes
85414,No
85413,Yes
85413,No
85412,Yes
85412,No
85411,Yes
85411,No
85410,Yes
85410,No
85409,Yes
85409,No
85408,Yes
85408,No
85407,Yes
85407,No
85406,Yes
85406,No
85405,Yes
85405,No
85404,Yes
85404,No
85403,Yes
85403,No
85402,Yes
85402,No
85401,Yes
85401,No
85400,Yes
85400,No
85399,Yes
85399,No
85398,Yes
85398,No
85397,Yes
85397,No
85396,Yes
85396,No
85395,Yes
85395,No
85394,Yes
85394,No
85393,Yes
85393,No
85392,Yes
85392,No
85391,Yes
85391,No
85390,Yes
85390,No
85389,Yes
85389,No
85388,Yes
85388,No
85387,Yes
85387,No
85386,Yes
85386,No
85385,Yes
85385,No
85384,Yes
85384,No
85383,Yes
85383,No
85382,Yes
85382,No
85381,Yes
85381,No
85380,Yes
85380,No
85379,Yes
85379,No
85378,Yes
85378,No
85377,Yes
85377,No
85376,Yes
85376,No
85375,Yes
85375,No
85374,Yes
85374,No
85373,Yes
85373,No
85372,Yes
85372,No
85371,Yes
85371,No
85370,Yes
85370,No
85369,Yes
85369,No
85368,Yes
85368,No
85367,Yes
85367,No
85366,Yes
85366,No
85365,Yes
85365,No
85364,Yes
85364,No
85363,Yes
85363,No
85362,Yes
85362,No
85361,Yes
85361,No
85360,Yes
85360,No
85359,Yes
85359,No
85358,Yes
85358,No
85357,Yes
85357,No
85356,Yes
85356,No
85355,Yes
85355,No
85354,Yes
85354,No
85353,Yes
85353,No
85352,Yes
85352,No
85351,Yes
85351,No
85350,Yes
85350,No
85349,Yes
85349,No
85348,Yes
85348,No
85347,Yes
85347,No
85346,Yes
85346,No
85345,Yes
85345,No
85344,Yes
85344,No
85343,Yes
85343,No
85342,Yes
85342,No
85341,Yes
85341,No
85340,Yes
85340,No
85339,Yes
85339,No
85338,Yes
85338,No
85337,Yes
85337,No
85336,Yes
85336,No
85335,Yes
85335,No
85334,Yes
85334,No
85333,Yes
85333,No
85332,Yes
85332,No
85331,Yes
85331,No
85330,Yes
85330,No
85329,Yes
85329,No
85328,Yes
85328,No
85327,Yes
85327,No
85326,Yes
85326,No
85325,Yes
85325,No
85324,Yes
85324,No
85323,Yes
85323,No
85322,Yes
85322,No
85321,Yes
85321,No
85320,Yes
85320,No
85319,Yes
85319,No
85318,Yes
85318,No
85317,Yes
85317,No
85316,Yes
85316,No
85315,Yes
85315,No
85314,Yes
85314,No
85313,Yes
85313,No
85312,Yes
85312,No
85311,Yes
85311,No
85310,Yes
85310,No
85309,Yes
85309,No
85308,Yes
85308,No
85307,Yes
85307,No
85306,Yes
85306,No
85305,Yes
85305,No
85304,Yes
85304,No
85303,Yes
85303,No
85302,Yes
85302,No
85301,Yes
85301,No
85300,Yes
85300,No
85299,Yes
85299,No
85298,Yes
85298,No
85297,Yes
85297,No
85296,Yes
85296,No
85295,Yes
85295,No
85294,Yes
85294,No
85293,Yes
85293,No
85292,Yes
85292,No
85291,Yes
85291,No
85290,Yes
85290,No
85289,Yes
85289,No
85288,Yes
85288,No
85287,Yes
85287,No
85286,Yes
85286,No
85285,Yes
85285,No
85284,Yes
85284,No
85283,Yes
85283,No
85282,Yes
85282,No
85281,Yes
85281,No
85280,Yes
85280,No
85279,Yes
85279,No
85278,Yes
85278,No
85277,Yes
85277,No
85276,Yes
85276,No
85275,Yes
85275,No
85274,Yes
85274,No
85273,Yes
85273,No
85272,Yes
85272,No
85271,Yes
85271,No
85270,Yes
85270,No
85269,Yes
85269,No
85268,Yes
85268,No
85267,Yes
85267,No
85266,Yes
85266,No
85265,Yes
85265,No
85264,Yes
85264,No
85263,Yes
85263,No
85262,Yes
85262,No
85261,Yes
85261,No
85260,Yes
85260,No
85259,Yes
85259,No
85258,Yes
85258,No
85257,Yes
85257,No
85256,Yes
85256,No
85255,Yes
85255,No
85254,Yes
85254,No
85253,Yes
85253,No
85252,Yes
85252,No
85251,Yes
85251,No
85250,Yes
85250,No
85249,Yes
85249,No
85248,Yes
85248,No
85247,Yes
85247,No
85246,Yes
85246,No
85245,Yes
85245,No
85244,Yes
85244,No
85243,Yes
85243,No
85242,Yes
85242,No
85241,Yes
85241,No
85240,Yes
85240,No
85239,Yes
85239,No
85238,Yes
85238,No
85237,Yes
85237,No
85236,Yes
85236,No
85235,Yes
85235,No
85234,Yes
85234,No
85233,Yes
85233,No
85232,Yes
85232,No
85231,Yes
85231,No
85230,Yes
85230,No
85229,Yes
85229,No
85228,Yes
85228,No
85227,Yes
85227,No
85226,Yes
85226,No
85225,Yes
85225,No
85224,Yes
85224,No
85223,Yes
85223,No
85222,Yes
85222,No
85221,Yes
85221,No
85220,Yes
85220,No
85219,Yes
85219,No
85218,Yes
85218,No
85217,Yes
85217,No
85216,Yes
85216,No
85215,Yes
85215,No
85214,Yes
85214,No
85213,Yes
85213,No
85212,Yes
85212,No
85211,Yes
85211,No
85210,Yes
85210,No
85209,Yes
85209,No
85208,Yes
85208,No
85207,Yes
85207,No
85206,Yes
85206,No
85205,Yes
85205,No
85204,Yes
85204,No
85203,Yes
85203,No
85202,Yes
85202,No
85201,Yes
85201,No
85200,Yes
85200,No
85199,Yes
85199,No
85198,Yes
85198,No
85197,Yes
85197,No
85196,Yes
85196,No
85195,Yes
85195,No
85194,Yes
85194,No
85193,Yes
85193,No
85192,Yes
85192,No
85191,Yes
85191,No
85190,Yes
85190,No
85189,Yes
85189,No
85188,Yes
85188,No
85187,Yes
85187,No
85186,Yes
85186,No
85185,Yes
85185,No
85184,Yes
85184,No
85183,Yes
85183,No
85182,Yes
85182,No
85181,Yes
85181,No
85180,Yes
85180,No
85179,Yes
85179,No
85178,Yes
85178,No
85177,Yes
85177,No
85176,Yes
85176,No
85175,Yes
85175,No
85174,Yes
85174,No
85173,Yes
85173,No
85172,Yes
85172,No
85171,Yes
85171,No
85170,Yes
85170,No
85169,Yes
85169,No
85168,Yes
85168,No
85167,Yes
85167,No
85166,Yes
85166,No
85165,Yes
85165,No
85164,Yes
85164,No
85163,Yes
85163,No
85162,Yes
85162,No
85161,Yes
85161,No
85160,Yes
85160,No
85159,Yes
85159,No
85158,Yes
85158,No
85157,Yes
85157,No
85156,Yes
85156,No
85155,Yes
85155,No
85154,Yes
85154,No
85153,Yes
85153,No
85152,Yes
85152,No
85151,Yes
85151,No
85150,Yes
85150,No
85149,Yes
85149,No
85148,Yes
85148,No
85147,Yes
85147,No
85146,Yes
85146,No
85145,Yes
85145,No
85144,Yes
85144,No
85143,Yes
85143,No
85142,Yes
85142,No
85141,Yes
85141,No
85140,Yes
85140,No
85139,Yes
85139,No
85138,Yes
85138,No
85137,Yes
85137,No
85136,Yes
85136,No
85135,Yes
85135,No
85134,Yes
85134,No
85133,Yes
85133,No
85132,Yes
85132,No
85131,Yes
85131,No
85130,Yes
85130,No
85129,Yes
85129,No
85128,Yes
85128,No
85127,Yes
85127,No
85126,Yes
85126,No
85125,Yes
85125,No
85124,Yes
85124,No
85123,Yes
85123,No
85122,Yes
85122,No
85121,Yes
85121,No
85120,Yes
85120,No
85119,Yes
85119,No
85118,Yes
85118,No
85117,Yes
85117,No
85116,Yes
85116,No
85115,Yes
85115,No
85114,Yes
85114,No
85113,Yes
85113,No
85112,Yes
85112,No
85111,Yes
85111,No
85110,Yes
85110,No
85109,Yes
85109,No
85108,Yes
85108,No
85107,Yes
85107,No
85106,Yes
85106,No
85105,Yes
85105,No
85104,Yes
85104,No
85103,Yes
85103,No
85102,Yes
85102,No
85101,Yes
85101,No
85100,Yes
85100,No
85099,Yes
85099,No
85098,Yes
85098,No
85097,Yes
85097,No
85096,Yes
85096,No
85095,Yes
85095,No
85094,Yes
85094,No
85093,Yes
85093,No
85092,Yes
85092,No
85091,Yes
85091,No
85090,Yes
85090,No
85089,Yes
85089,No
85088,Yes
85088,No
85087,Yes
85087,No
85086,Yes
85086,No
85085,Yes
85085,No
85084,Yes
85084,No
85083,Yes
85083,No
85082,Yes
85082,No
85081,Yes
85081,No
85080,Yes
85080,No
85079,Yes
85079,No
85078,Yes
85078,No
85077,Yes
85077,No
85076,Yes
85076,No
85075,Yes
85075,No
85074,Yes
85074,No
85073,Yes
85073,No
85072,Yes
85072,No
85071,Yes
85071,No
85070,Yes
85070,No
85069,Yes
85069,No
85068,Yes
85068,No
85067,Yes
85067,No
85066,Yes
85066,No
85065,Yes
85065,No
85064,Yes
85064,No
85063,Yes
85063,No
85062,Yes
85062,No
85061,Yes
85061,No
85060,Yes
85060,No
85059,Yes
85059,No
85058,Yes
85058,No
85057,Yes
85057,No
85056,Yes
85056,No
85055,Yes
85055,No
85054,Yes
85054,No
85053,Yes
85053,No
85052,Yes
85052,No
85051,Yes
85051,No
85050,Yes
85050,No
85049,Yes
85049,No
85048,Yes
85048,No
85047,Yes
85047,No
85046,Yes
85046,No
85045,Yes
85045,No
85044,Yes
85044,No
85043,Yes
85043,No
85042,Yes
85042,No
85041,Yes
85041,No
85040,Yes
85040,No
85039,Yes
85039,No
85038,Yes
85038,No
85037,Yes
85037,No
85036,Yes
85036,No
85035,Yes
85035,No
85034,Yes
85034,No
85033,Yes
85033,No
85032,Yes
85032,No
85031,Yes
85031,No
85030,Yes
85030,No
85029,Yes
85029,No
85028,Yes
85028,No
85027,Yes
85027,No
85026,Yes
85026,No
85025,Yes
85025,No
85024,Yes
85024,No
85023,Yes
85023,No
85022,Yes
85022,No
85021,Yes
85021,No
85020,Yes
85020,No
85019,Yes
85019,No
85018,Yes
85018,No
85017,Yes
85017,No
85016,Yes
85016,No
85015,Yes
85015,No
85014,Yes
85014,No
85013,Yes
85013,No
85012,Yes
85012,No
85011,Yes
85011,No
85010,Yes
85010,No
85009,Yes
85009,No
85008,Yes
85008,No
85007,Yes
85007,No
85006,Yes
85006,No
85005,Yes
85005,No
85004,Yes
85004,No
85003,Yes
85003,No
85002,Yes
85002,No
85001,Yes
85001,No
85000,Yes
85000,No
84999,Yes
84999,No
84998,Yes
84998,No
84997,Yes
84997,No
84996,Yes
84996,No
84995,Yes
84995,No
84994,Yes
84994,No
84993,Yes
84993,No
84992,Yes
84992,No
84991,Yes
84991,No
84990,Yes
84990,No
