zipcode,availability
78656,No
78655,Yes
78654,No
78653,No
78652,Yes
78651,No
78650,No
78649,No
78648,No
78647,Yes
78646,No
78645,No
78644,No
78643,No
78642,No
78641,No
78640,No
78639,No
78638,No
78637,No
78636,No
78635,No
78634,No
78633,No
78632,No
78631,No
78630,No
78629,No
78628,Yes
78627,No
78626,No
78625,No
78624,No
78623,No
78622,No
78621,No
78620,No
78619,No
78618,No
78617,No
78616,No
78615,No
78614,No
78613,No
78612,No
78611,No
78610,No
78609,Yes
78608,No
78607,Yes
78606,Yes
78605,No
78604,Yes
78603,Yes
78602,No
78601,Yes
78600,Yes
78599,No
78598,Yes
78597,Yes
78596,No
78595,Yes
78594,Yes
78593,No
78592,Yes
78591,Yes
78590,No
78589,Yes
78588,Yes
78587,No
78586,Yes
78585,Yes
78584,No
78583,Yes
78582,Yes
78581,No
78580,Yes
78579,Yes
78578,No
78577,No
78576,Yes
78575,No
78574,No
78573,Yes
78572,No
78571,No
78570,Yes
78569,No
78568,No
78567,Yes
78566,No
78565,No
78564,Yes
78563,No
78562,No
78561,No
78560,No
78559,Yes
78558,No
78557,No
78556,No
78555,No
78554,Yes
78553,No
78552,No
78551,No
78550,No
78549,Yes
78548,No
78547,No
78546,No
78545,No
78544,No
78543,No
78542,No
78541,No
78540,No
78539,No
78538,No
78537,No
78536,No
78535,No
78534,No
78533,No
78532,Yes
78531,No
78530,No
78529,No
78528,No
78527,No
78526,No
78525,No
78524,No
78523,No
78522,No
78521,No
78520,No
78519,No
78518,No
78517,No
78516,No
78515,No
78514,No
78513,No
78512,No
78511,No
78510,No
78509,No
78508,No
78507,No
78506,No
78505,No
78504,No
78503,No
78502,No
78501,No
78500,No
78499,No
78498,No
78497,No
78496,No
78495,No
78494,No
78493,No
78492,No
78491,No
78490,No
78489,No
78488,No
78487,No
78486,No
78485,No
78484,No
78483,No
78482,No
78481,No
78480,No
78479,Yes
78478,No
78477,No
78476,Yes
78475,No
78474,No
78473,No
78472,No
78471,No
78470,No
78469,No
78468,No
78467,Yes
78466,No
78465,Yes
78464,Yes
78463,No
78462,Yes
78461,No
78460,No
78459,No
78458,No
78457,No
78456,No
78455,No
78454,No
78453,No
78452,No
78451,No
78450,No
78449,No
78448,No
78447,No
78446,No
78445,No
78444,No
78443,No
78442,No
78441,No
78440,No
78439,No
78438,No
78437,No
78436,No
78435,No
78434,No
78433,No
78432,No
78431,No
78430,No
78429,No
78428,No
78427,No
78426,No
78425,No
78424,No
78423,No
78422,No
78421,No
78420,No
78419,No
78418,No
78417,No
78416,No
78415,No
78414,No
78413,No
78412,No
78411,No
78410,No
78409,No
78408,No
78407,No
78406,No
78405,No
78404,No
78403,No
78402,No
78401,No
78400,No
78399,No
78398,No
78397,No
78396,No
78395,No
78394,No
78393,No
78392,No
78391,No
78390,No
78389,No
78388,No
78387,No
78386,No
78385,No
78384,No
78383,No
78382,No
78381,No
78380,No
78379,No
78378,No
78377,No
78376,No
78375,No
78374,No
78373,No
78372,No
78371,No
78370,No
78369,No
78368,No
78367,No
78366,No
78365,No
78364,No
78363,No
78362,No
78361,No
78360,No
78359,Yes
78358,No
78357,Yes
78356,No
78355,Yes
78354,Yes
78353,No
78352,No
78351,Yes
78350,No
78349,No
78348,No
78347,No
78346,No
78345,Yes
78344,No
78343,Yes
78342,No
78341,No
78340,No
78339,No
78338,No
78337,Yes
78336,No
78335,No
78334,No
78333,Yes
78332,No
78331,No
78330,No
78329,No
78328,No
78327,No
78326,No
78325,No
78324,No
78323,No
78322,No
78321,No
78320,No
78319,No
78318,No
78317,No
78316,No
78315,Yes
78314,No
78313,No
78312,No
78311,No
78310,No
78309,No
78308,No
78307,No
78306,No
78305,No
78304,No
78303,No
78302,No
78301,No
78300,No
78299,No
78298,No
78297,No
78296,No
78295,No
78294,No
78293,No
78292,No
78291,No
78290,No
78289,No
78288,No
78287,No
78286,No
78285,No
78284,No
78283,No
78282,No
78281,No
78280,No
78279,No
78278,No
78277,No
78276,No
78275,No
78274,No
78273,No
78272,No
78271,No
78270,No
78269,Yes
78268,No
78267,Yes
78266,Yes
78265,No
78264,No
78263,No
78262,Yes
78261,No
78260,No
78259,Yes
78258,No
78257,No
78256,Yes
78255,No
78254,No
78253,Yes
78252,No
78251,No
78250,Yes
78249,No
78248,No
78247,Yes
78246,No
78245,No
78244,Yes
78243,No
78242,No
78241,No
78240,No
78239,Yes
78238,No
78237,No
78236,No
78235,No
78234,Yes
78233,No
78232,No
78231,No
78230,No
78229,No
78228,No
78227,No
78226,No
78225,No
78224,Yes
78223,No
78222,No
78221,No
78220,No
78219,No
78218,No
78217,No
78216,No
78215,No
78214,No
78213,No
78212,No
78211,No
78210,No
78209,No
78208,No
78207,No
78206,No
78205,No
78204,No
78203,No
78202,No
78201,No
78200,No
78199,Yes
78198,No
78197,No
78196,No
78195,No
78194,Yes
78193,No
78192,No
78191,No
78190,No
78189,No
78188,No
78187,Yes
78186,No
78185,No
78184,No
78183,Yes
78182,No
78181,No
78180,No
78179,No
78178,No
78177,No
78176,Yes
78175,No
78174,No
78173,No
78172,No
78171,No
78170,No
78169,No
78168,No
78167,No
78166,Yes
78165,No
78164,No
78163,No
78162,No
78161,No
78160,No
78159,No
78158,No
78157,No
78156,No
78155,No
78154,No
78153,No
78152,No
78151,No
78150,No
78149,No
78148,Yes
78147,Yes
78146,No
78145,No
78144,Yes
78143,No
78142,No
78141,Yes
78140,No
78139,No
78138,No
78137,No
78136,Yes
78135,No
78134,No
78133,No
78132,Yes
78131,No
78130,No
78129,No
78128,No
78127,No
78126,Yes
78125,No
78124,No
78123,No
78122,No
78121,No
78120,Yes
78119,No
78118,No
78117,No
78116,No
78115,No
78114,No
78113,No
78112,Yes
78111,No
78110,No
78109,No
78108,No
78107,No
78106,No
78105,No
78104,No
78103,No
78102,No
78101,No
78100,No
78099,No
78098,Yes
78097,No
78096,No
78095,No
78094,No
78093,No
78092,No
78091,No
78090,No
78089,Yes
78088,No
78087,Yes
78086,Yes
78085,No
78084,No
78083,Yes
78082,No
78081,No
78080,No
78079,No
78078,Yes
78077,No
78076,No
78075,No
78074,No
78073,Yes
78072,No
78071,No
78070,No
78069,No
78068,No
78067,No
78066,No
78065,No
78064,No
78063,No
78062,No
78061,No
78060,No
78059,No
78058,No
78057,No
78056,Yes
78055,No
78054,Yes
78053,No
78052,Yes
78051,No
78050,Yes
78049,No
78048,Yes
78047,No
78046,No
78045,No
78044,No
78043,No
78042,No
78041,No
78040,No
78039,No
78038,No
78037,No
78036,No
78035,No
78034,No
78033,No
78032,No
78031,No
78030,No
78029,No
78028,No
78027,No
78026,No
78025,No
78024,No
78023,No
78022,No
78021,No
78020,No
78019,No
78018,No
78017,No
78016,No
78015,No
78014,No
78013,No
78012,No
78011,No
78010,No
78009,No
78008,No
78007,No
78006,No
78005,No
78004,No
78003,No
78002,No
78001,No
78000,No
77999,No
77998,No
77997,No
77996,No
77995,No
77994,No
77993,No
77992,No
77991,No
77990,No
