zipcode,availability
79606,No
79605,No
79604,No
79603,No
79602,No
79601,No
79600,No
79599,Yes
79598,No
79597,Yes
79596,No
79595,Yes
79594,Yes
79593,No
79592,Yes
79591,Yes
79590,No
79589,Yes
79588,Yes
79587,No
79586,No
79585,Yes
79584,No
79583,No
79582,No
79581,No
79580,No
79579,No
79578,No
79577,No
79576,Yes
79575,No
79574,No
79573,No
79572,No
79571,No
79570,No
79569,No
79568,No
79567,No
79566,No
79565,No
79564,No
79563,No
79562,No
79561,No
79560,No
79559,No
79558,No
79557,No
79556,No
79555,No
79554,No
79553,No
79552,No
79551,No
79550,No
79549,No
79548,No
79547,No
79546,No
79545,No
79544,No
79543,No
79542,No
79541,Yes
79540,Yes
79539,Yes
79538,No
79537,No
79536,No
79535,No
79534,No
79533,No
79532,No
79531,No
79530,No
79529,No
79528,No
79527,No
79526,No
79525,No
79524,No
79523,No
79522,No
79521,No
79520,No
79519,No
79518,No
79517,No
79516,No
79515,No
79514,No
79513,No
79512,No
79511,No
79510,No
79509,No
79508,No
79507,No
79506,No
79505,No
79504,No
79503,No
79502,No
79501,No
79500,No
79499,No
79498,No
79497,No
79496,No
79495,No
79494,No
79493,No
79492,No
79491,No
79490,No
79489,No
79488,No
79487,No
79486,No
79485,No
79484,No
79483,No
79482,No
79481,No
79480,No
79479,No
79478,No
79477,No
79476,No
79475,No
79474,No
79473,No
79472,No
79471,No
79470,No
79469,No
79468,No
79467,No
79466,No
79465,No
79464,No
79463,No
79462,No
79461,No
79460,No
79459,No
79458,No
79457,No
79456,No
79455,No
79454,No
79453,No
79452,No
79451,No
79450,No
79449,No
79448,No
79447,No
79446,No
79445,No
79444,No
79443,No
79442,No
79441,No
79440,No
79439,No
79438,No
79437,No
79436,No
79435,No
79434,No
79433,No
79432,No
79431,No
79430,No
79429,Yes
79428,No
79427,Yes
79426,Yes
79425,No
79424,Yes
79423,Yes
79422,No
79421,No
79420,No
79419,No
79418,Yes
79417,No
79416,No
79415,Yes
79414,No
79413,No
79412,No
79411,No
79410,Yes
79409,No
79408,No
79407,No
79406,No
79405,No
79404,No
79403,No
79402,No
79401,No
79400,Yes
79399,No
79398,No
79397,No
79396,No
79395,Yes
79394,No
79393,No
79392,No
79391,No
79390,No
79389,No
79388,No
79387,No
79386,No
79385,No
79384,No
79383,No
79382,No
79381,No
79380,No
79379,Yes
79378,No
79377,No
79376,No
79375,No
79374,No
79373,No
79372,No
79371,No
79370,No
79369,Yes
79368,No
79367,Yes
79366,No
79365,Yes
79364,Yes
79363,No
79362,Yes
79361,Yes
79360,No
79359,Yes
79358,No
79357,No
79356,Yes
79355,No
79354,No
79353,Yes
79352,No
79351,No
79350,Yes
79349,No
79348,Yes
79347,No
79346,Yes
79345,No
79344,No
79343,No
79342,No
79341,Yes
79340,No
79339,No
79338,No
79337,No
79336,Yes
79335,No
79334,No
79333,No
79332,No
79331,Yes
79330,No
79329,No
79328,No
79327,No
79326,No
79325,No
79324,No
79323,No
79322,No
79321,No
79320,No
79319,No
79318,No
79317,No
79316,No
79315,No
79314,No
79313,No
79312,Yes
79311,No
79310,No
79309,No
79308,No
79307,No
79306,No
79305,No
79304,No
79303,No
79302,No
79301,No
79300,No
79299,Yes
79298,No
79297,Yes
79296,No
79295,Yes
79294,Yes
79293,No
79292,Yes
79291,Yes
79290,No
79289,Yes
79288,Yes
79287,No
79286,Yes
79285,Yes
79284,No
79283,Yes
79282,Yes
79281,No
79280,Yes
79279,Yes
79278,No
79277,No
79276,Yes
79275,No
79274,Yes
79273,No
79272,No
79271,Yes
79270,No
79269,No
79268,Yes
79267,No
79266,No
79265,No
79264,No
79263,Yes
79262,No
79261,Yes
79260,No
79259,No
79258,Yes
79257,No
79256,Yes
79255,No
79254,Yes
79253,No
79252,Yes
79251,No
79250,No
79249,Yes
79248,No
79247,No
79246,No
79245,No
79244,Yes
79243,No
79242,No
79241,Yes
79240,No
79239,No
79238,Yes
79237,No
79236,No
79235,Yes
79234,No
79233,No
79232,Yes
79231,No
79230,No
79229,No
79228,No
79227,Yes
79226,No
79225,No
79224,Yes
79223,No
79222,No
79221,No
79220,No
79219,Yes
79218,No
79217,No
79216,No
79215,Yes
79214,No
79213,No
79212,No
79211,Yes
79210,No
79209,No
79208,No
79207,No
79206,Yes
79205,No
79204,No
79203,No
79202,No
79201,No
79200,No
79199,Yes
79198,No
79197,No
79196,No
79195,No
79194,Yes
79193,No
79192,No
79191,No
79190,No
79189,Yes
79188,No
79187,No
79186,No
79185,No
79184,No
79183,Yes
79182,No
79181,No
79180,No
79179,No
79178,No
79177,No
79176,No
79175,No
79174,No
79173,No
79172,No
79171,No
79170,No
79169,No
79168,No
79167,No
79166,No
79165,No
79164,No
79163,No
79162,No
79161,No
79160,No
79159,No
79158,No
79157,No
79156,No
79155,No
79154,No
79153,No
79152,No
79151,No
79150,No
79149,No
79148,No
79147,No
79146,No
79145,No
79144,No
79143,No
79142,No
79141,No
79140,No
79139,No
79138,No
79137,No
79136,No
79135,No
79134,No
79133,No
79132,No
79131,No
79130,No
79129,No
79128,No
79127,No
79126,No
79125,No
79124,No
79123,No
79122,No
79121,No
79120,No
79119,No
79118,No
79117,Yes
79116,No
79115,Yes
79114,Yes
79113,No
79112,Yes
79111,Yes
79110,Yes
79109,No
79108,Yes
79107,No
79106,Yes
79105,No
79104,Yes
79103,No
79102,Yes
79101,No
79100,Yes
79099,No
79098,Yes
79097,No
79096,No
79095,No
79094,No
79093,No
79092,No
79091,No
79090,No
79089,No
79088,No
79087,No
79086,No
79085,No
79084,No
79083,No
79082,No
79081,No
79080,No
79079,No
79078,No
79077,No
79076,No
79075,No
79074,No
79073,No
79072,No
79071,No
79070,No
79069,No
79068,No
79067,No
79066,No
79065,No
79064,No
79063,No
79062,No
79061,No
79060,No
79059,No
79058,No
79057,No
79056,No
79055,No
79054,No
79053,No
79052,No
79051,No
79050,No
79049,No
79048,No
79047,No
79046,No
79045,No
79044,No
79043,No
79042,No
79041,No
79040,No
79039,No
79038,No
79037,No
79036,No
79035,No
79034,No
79033,No
79032,No
79031,No
79030,No
79029,No
79028,No
79027,No
79026,No
79025,No
79024,No
79023,No
79022,No
79021,No
79020,No
79019,No
79018,No
79017,No
79016,No
79015,No
79014,No
79013,No
79012,No
79011,No
79010,No
79009,No
79008,No
79007,No
79006,No
79005,No
79004,No
79003,No
79002,No
79001,No
79000,No
78999,No
78998,No
78997,No
78996,No
78995,No
78994,No
78993,No
78992,No
78991,No
78990,No
