zipcode,availability
80735,No
80734,No
80733,No
80732,No
80731,No
80730,No
80729,No
80728,No
80727,No
80726,No
80725,No
80724,No
80723,No
80722,No
80721,No
80720,No
80719,No
80718,No
80717,No
80716,No
80715,No
80714,No
80713,No
80712,No
80711,No
80710,No
80709,No
80708,No
80707,No
80706,No
80705,No
80704,No
80703,No
80702,No
80701,No
80700,No
80699,No
80698,No
80697,No
80696,No
80695,No
80694,No
80693,No
80692,No
80691,No
80690,No
80689,Yes
80688,No
80687,Yes
80686,Yes
80685,No
80684,No
80683,No
80682,No
80681,No
80680,No
80679,No
80678,No
80677,No
80676,No
80675,No
80674,No
80673,No
80672,No
80671,No
80670,No
80669,No
80668,No
80667,No
80666,No
80665,No
80664,No
80663,No
80662,No
80661,No
80660,No
80659,No
80658,No
80657,No
80656,No
80655,No
80654,No
80653,No
80652,No
80651,No
80650,No
80649,No
80648,No
80647,No
80646,No
80645,No
80644,No
80643,No
80642,No
80641,No
80640,No
80636,Yes
80635,No
80634,Yes
80633,No
80632,No
80631,No
80630,No
80629,No
80628,No
80627,No
80626,No
80625,No
80624,No
80623,No
80622,No
80621,No
80620,No
80619,No
80618,No
80617,No
80616,No
80615,No
80614,No
80613,No
80612,No
80611,No
80610,No
80609,No
80608,No
80607,No
80606,No
80605,No
80604,No
80603,No
80602,No
80601,No
80600,No
80599,No
80598,No
80597,No
80596,No
80595,No
80594,No
80593,No
80592,No
80591,No
80590,No
80589,No
80588,No
80587,No
80586,No
80585,No
80584,No
80583,No
80582,No
80581,No
80580,No
80579,No
80578,No
80577,No
80576,No
80575,No
80574,No
80573,No
80572,No
80571,No
80570,No
80569,No
80568,No
80567,No
80566,No
80565,No
80564,No
80563,No
80562,No
80561,No
80560,No
80559,No
80558,No
80557,No
80556,No
80555,No
80554,No
80553,No
80552,No
80551,No
80550,No
80549,No
80548,No
80547,No
80546,No
80545,No
80544,No
80543,No
80542,No
80541,No
80540,No
80539,Yes
80538,Yes
80537,No
80536,No
80535,No
80534,No
80533,No
80532,No
80531,No
80530,No
80529,No
80528,No
80527,No
80526,No
80525,No
80524,No
80523,No
80522,No
80521,No
80520,No
80519,No
80518,No
80517,No
80516,No
80515,No
80514,No
80513,No
80512,No
80511,No
80510,No
80509,No
80508,No
80507,No
80506,No
80505,No
80504,No
80503,No
80502,No
80501,No
80500,No
80499,No
80498,No
80497,No
80496,No
80495,No
80494,No
80493,No
80492,No
80491,No
80490,No
80489,No
80488,No
80487,No
80486,No
80485,No
80484,No
80483,No
80482,No
80481,No
80480,No
80479,No
80478,No
80477,No
80476,No
80475,No
80474,No
80473,No
80472,No
80471,No
80470,No
80469,Yes
80468,No
80467,No
80466,No
80465,No
80464,No
80463,No
80462,No
80461,No
80460,No
80459,No
80458,No
80457,No
80456,No
80455,No
80454,No
80453,No
80452,No
80451,No
80450,No
80449,No
80448,No
80447,No
80446,No
80445,No
80444,No
80443,No
80442,No
80441,No
80440,No
80439,No
80438,No
80437,No
80436,No
80435,No
80434,No
80433,No
80432,No
80431,No
80430,No
80429,No
80428,No
80427,No
80426,No
80425,No
80424,No
80423,No
80422,No
80421,No
80420,No
80419,No
80418,No
80417,No
80416,No
80415,No
80414,No
80413,No
80412,No
80411,No
80410,No
80409,No
80408,No
80407,No
80406,No
80405,No
80404,No
80403,No
80402,No
80401,No
80400,No
80399,No
80398,No
80397,No
80396,No
80395,No
80394,No
80393,No
80392,No
80391,No
80390,No
80389,No
80388,No
80387,No
80386,No
80385,No
80384,No
80383,No
80382,No
80381,No
80380,No
80379,No
80378,No
80377,No
80376,No
80375,No
80374,No
80373,No
80372,No
80371,No
80370,No
80369,No
80368,No
80367,No
80366,No
80365,No
80364,No
80363,No
80362,No
80361,No
80360,No
80359,No
80358,No
80357,No
80356,No
80355,No
80354,No
80353,No
80352,No
80351,No
80350,No
80349,No
80348,No
80347,No
80346,No
80345,No
80344,No
80343,No
80342,No
80341,No
80340,No
80339,Yes
80338,No
80337,Yes
80336,Yes
80335,Yes
80334,No
80333,Yes
80332,No
80331,Yes
80330,No
80329,No
80328,No
80327,No
80326,No
80325,No
80324,No
80323,No
80322,No
80321,No
80320,No
80319,No
80318,No
80317,No
80316,No
80315,No
80314,No
80313,No
80312,No
80311,No
80310,No
80309,No
80308,No
80307,No
80306,No
80305,No
80304,No
80303,No
80302,No
80301,No
80300,No
80299,No
80298,No
80297,No
80296,No
80295,No
80294,No
80293,No
80292,No
80291,No
80290,No
80289,No
80288,No
80287,No
80286,No
80285,No
80284,No
80283,No
80282,No
80281,No
80280,No
80279,No
80278,No
80277,No
80276,No
80275,No
80274,No
80273,No
80272,No
80271,No
80270,No
80269,No
80268,No
80267,No
80266,No
80265,No
80264,No
80263,No
80262,No
80261,No
80260,No
80259,No
80258,No
80257,No
80256,No
80255,No
80254,No
80253,No
80252,No
80251,No
80250,No
80249,No
80248,No
80247,No
80246,No
80245,No
80244,No
80243,No
80242,No
80241,No
80240,No
80239,No
80238,No
80237,No
80236,No
80235,No
80234,No
80233,No
80232,No
80231,No
80230,No
80229,No
80228,No
80227,No
80226,No
80225,No
80224,No
80223,No
80222,No
80221,No
80220,No
80219,No
80218,No
80217,No
80216,No
80215,No
80214,No
80213,No
80212,No
80211,No
80210,No
80209,No
80208,No
80207,No
80206,No
80205,No
80204,No
80203,No
80202,No
80201,No
80200,No
80199,No
80198,No
80197,No
80196,No
80195,No
80194,No
80193,No
80192,No
80191,No
80190,No
80189,No
80188,No
80187,No
80186,No
80185,No
80184,No
80183,No
80182,No
80181,No
80180,No
80179,No
80178,No
80177,No
80176,No
80175,No
80174,No
80173,No
80172,No
80171,No
80170,No
80169,No
80168,No
80167,No
80166,No
80165,No
80164,No
80163,No
80162,No
80161,No
80160,No
80159,No
80158,No
80157,No
80156,No
80155,No
80154,No
80153,No
80152,No
80151,No
80150,No
80149,No
80148,No
80147,No
80146,No
80145,No
80144,No
80143,No
80142,No
80141,No
80140,No
80139,No
80138,No
80137,No
80136,No
80135,No
80134,No
80133,No
80132,No
80131,No
80130,No
80129,No
80128,No
80127,No
80126,No
80125,No
80124,No
80123,No
80122,No
80121,No
80120,No
80119,No
80118,No
80117,No
80116,No
80115,No
80114,No
80113,No
80112,No
80111,No
80110,No
80109,No
80108,No
80107,No
80106,No
80105,No
80104,No
80103,No
80102,No
80101,No
80100,No
80099,No
80098,No
80097,No
80096,No
80095,No
80094,No
80093,No
80092,No
80091,No
80090,No
80089,No
80088,No
80087,No
80086,No
80085,No
80084,No
80083,No
80082,No
80081,No
80080,No
80079,No
80078,No
80077,No
80076,No
80075,No
80074,No
80073,No
80072,No
80071,No
80070,No
80069,No
80068,No
80067,No
80066,No
80065,No
80064,No
80063,No
80062,No
80061,No
80060,No
80059,No
80058,No
80057,No
80056,No
80055,No
80054,No
80053,No
80052,No
80051,No
80050,No
80049,No
80048,No
80047,No
80046,No
80045,No
80044,No
80043,No
80042,No
80041,No
80040,No
80039,No
80038,No
80037,No
80036,No
80035,No
80034,No
80033,No
80032,No
80031,No
80030,No
80029,No
80028,No
80027,No
80026,No
80025,No
80024,No
80023,No
80022,No
80021,No
80020,No
80019,No
80018,No
80017,No
80016,No
80015,No
80014,No
80013,No
80012,No
80011,No
80010,No
80009,No
80008,No
80007,No
80006,No
80005,No
80004,No
80003,No
80002,No
80001,No
80000,No
79999,No
79998,No
79997,No
79996,No
79995,No
79994,No
79993,No
79992,No
79991,No
79990,No
