zipcode,availability
82549,Yes
82547,Yes
82989,No
82988,No
82987,No
82986,No
82985,No
82984,No
82983,No
82982,No
82981,No
82980,No
82979,No
82978,No
82977,No
82976,No
82975,No
82974,No
82973,No
82972,No
82971,No
82970,No
82969,No
82968,No
82967,No
82966,No
82965,No
82964,No
82963,No
82962,No
82961,No
82960,No
82959,No
82958,No
82957,No
82956,No
82955,No
82954,No
82953,No
82952,No
82951,No
82950,No
82949,No
82948,No
82947,No
82946,No
82945,No
82944,No
82943,No
82942,No
82941,No
82940,No
82939,No
82938,No
82937,No
82936,No
82935,No
82934,No
82933,No
82932,No
82931,No
82930,No
82929,No
82928,No
82927,No
82926,No
82925,No
82924,No
82923,No
82922,No
82921,No
82920,No
82919,No
82918,No
82917,No
82916,No
82915,No
82914,No
82913,No
82912,No
82911,No
82910,No
82909,No
82908,No
82907,No
82906,No
82905,No
82904,No
82903,No
82902,No
82901,No
82900,No
82899,No
82898,No
82897,No
82896,No
82895,No
82894,No
82893,No
82892,No
82891,No
82890,No
82889,No
82888,No
82887,No
82886,No
82885,No
82884,No
82883,No
82882,No
82881,No
82880,No
82879,No
82878,No
82877,No
82876,No
82875,No
82874,No
82873,No
82872,No
82871,No
82870,No
82869,No
82868,No
82867,No
82866,No
82865,No
82864,No
82863,No
82862,No
82861,No
82860,No
82859,No
82858,No
82857,No
82856,No
82855,No
82854,No
82853,No
82852,No
82851,No
82850,No
82849,No
82848,No
82847,No
82846,No
82845,No
82844,No
82843,No
82842,No
82841,No
82840,No
82839,No
82838,No
82837,No
82836,No
82835,No
82834,No
82833,No
82832,No
82831,No
82830,No
82829,No
82828,No
82827,No
82826,No
82825,No
82824,No
82823,No
82822,No
82821,No
82820,No
82819,No
82818,No
82817,No
82816,No
82815,No
82814,No
82813,No
82812,No
82811,No
82810,No
82809,No
82808,No
82807,No
82806,No
82805,No
82804,No
82803,No
82802,No
82801,No
82800,No
82799,No
82798,No
82797,No
82796,No
82795,No
82794,No
82793,No
82792,No
82791,No
82790,No
82789,No
82788,No
82787,No
82786,No
82785,No
82784,No
82783,No
82782,No
82781,No
82780,No
82779,No
82778,No
82777,No
82776,No
82775,No
82774,No
82773,No
82772,No
82771,No
82770,No
82769,No
82768,No
82767,No
82766,No
82765,No
82764,No
82763,No
82762,No
82761,No
82760,No
82759,No
82758,No
82757,No
82756,No
82755,No
82754,No
82753,No
82752,No
82751,No
82750,No
82749,No
82748,No
82747,No
82746,No
82745,No
82744,No
82743,No
82742,No
82741,No
82740,No
82739,No
82738,No
82737,No
82736,No
82735,No
82734,No
82733,No
82732,No
82731,No
82730,No
82729,No
82728,No
82727,No
82726,No
82725,No
82724,No
82723,No
82722,No
82721,No
82720,No
82719,No
82718,No
82717,No
82716,No
82715,No
82714,No
82713,No
82712,No
82711,No
82710,No
82709,No
82708,No
82707,No
82706,No
82705,No
82704,No
82703,No
82702,No
82701,No
82700,No
82699,No
82698,No
82697,No
82696,No
82695,No
82694,No
82693,No
82692,No
82691,No
82690,No
82689,No
82688,No
82687,No
82686,No
82685,No
82684,No
82683,No
82682,No
82681,No
82680,No
82679,No
82678,No
82677,No
82676,No
82675,No
82674,No
82673,No
82672,No
82671,No
82670,No
82669,No
82668,No
82667,No
82666,No
82665,No
82664,No
82663,No
82662,No
82661,No
82660,No
82659,No
82658,No
82657,No
82656,No
82655,No
82654,No
82653,No
82652,No
82651,No
82650,No
82649,No
82648,No
82647,No
82646,No
82645,No
82644,No
82643,No
82642,No
82641,No
82640,No
82639,No
82638,No
82637,No
82636,No
82635,No
82634,No
82633,No
82632,No
82631,No
82630,No
82629,No
82628,No
82627,No
82626,No
82625,No
82624,No
82623,No
82622,No
82621,No
82620,No
82619,No
82618,No
82617,No
82616,No
82615,No
82614,No
82613,No
82612,No
82611,No
82610,No
82609,No
82608,No
82607,No
82606,No
82605,No
82604,No
82603,No
82602,No
82601,No
82600,No
82599,No
82598,No
82597,No
82596,No
82595,No
82594,No
82593,No
82592,No
82591,No
82590,No
82589,No
82588,No
82587,No
82586,No
82585,No
82584,No
82583,No
82582,No
82581,No
82580,No
82579,No
82578,No
82577,No
82576,No
82575,No
82574,No
82573,No
82572,No
82571,No
82570,No
82569,No
82568,No
82567,No
82566,No
82565,No
82564,No
82563,No
82562,No
82561,No
82560,No
82559,No
82558,No
82557,No
82556,No
82555,No
82554,No
82553,No
82552,No
82551,No
82550,No
82548,No
82546,No
82545,No
82544,Yes
82543,No
82542,No
82541,Yes
82540,No
82539,No
82538,Yes
82537,No
82536,No
82535,No
82534,No
82533,No
82532,No
82531,No
