zipcode,availability
83737,Yes
83735,Yes
83989,No
83988,No
83987,No
83986,No
83985,No
83984,No
83983,No
83982,No
83981,No
83980,No
83979,No
83978,No
83977,No
83976,No
83975,No
83974,No
83973,No
83972,No
83971,No
83970,No
83969,No
83968,No
83967,No
83966,No
83965,No
83964,No
83963,No
83962,No
83961,No
83960,No
83959,No
83958,No
83957,No
83956,No
83955,No
83954,No
83953,No
83952,No
83951,No
83950,No
83949,No
83948,No
83947,No
83946,No
83945,No
83944,No
83943,No
83942,No
83941,No
83940,No
83939,No
83938,No
83937,No
83936,No
83935,No
83934,No
83933,No
83932,No
83931,No
83930,No
83929,No
83928,No
83927,No
83926,No
83925,No
83924,No
83923,No
83922,No
83921,No
83920,No
83919,No
83918,No
83917,No
83916,No
83915,No
83914,No
83913,No
83912,No
83911,No
83910,No
83909,No
83908,No
83907,No
83906,No
83905,No
83904,No
83903,No
83902,No
83901,No
83900,No
83899,No
83898,No
83897,No
83896,No
83895,No
83894,No
83893,No
83892,No
83891,No
83890,No
83889,No
83888,No
83887,No
83886,No
83885,No
83884,No
83883,No
83882,No
83881,No
83880,No
83879,No
83878,No
83877,No
83876,No
83875,No
83874,No
83873,No
83872,No
83871,No
83870,No
83869,No
83868,No
83867,No
83866,No
83865,No
83864,No
83863,No
83862,No
83861,No
83860,No
83859,No
83858,No
83857,No
83856,No
83855,No
83854,No
83853,No
83852,No
83851,No
83850,No
83849,No
83848,No
83847,No
83846,No
83845,No
83844,No
83843,No
83842,No
83841,No
83840,No
83839,No
83838,No
83837,No
83836,No
83835,No
83834,No
83833,No
83832,No
83831,No
83830,No
83829,No
83828,No
83827,No
83826,No
83825,No
83824,No
83823,No
83822,No
83821,No
83820,No
83819,No
83818,No
83817,No
83816,No
83815,No
83814,No
83813,No
83812,No
83811,No
83810,No
83809,No
83808,No
83807,No
83806,No
83805,No
83804,No
83803,No
83802,No
83801,No
83800,No
83799,No
83798,No
83797,No
83796,No
83795,No
83794,No
83793,No
83792,No
83791,No
83790,No
83789,No
83788,No
83787,No
83786,No
83785,No
83784,No
83783,No
83782,No
83781,No
83780,No
83779,No
83778,No
83777,No
83776,No
83775,No
83774,No
83773,No
83772,No
83771,No
83770,No
83769,No
83768,No
83767,No
83766,No
83765,No
83764,No
83763,No
83762,No
83761,No
83760,No
83759,No
83758,No
83757,No
83756,No
83755,No
83754,No
83753,No
83752,No
83751,No
83750,No
83749,No
83748,No
83747,No
83746,No
83745,No
83744,No
83743,No
83742,No
83741,No
83740,No
83739,No
83738,No
83736,No
83734,Yes
83733,No
83732,No
83731,No
83730,Yes
83729,No
83728,No
83727,Yes
83726,No
83725,No
83724,No
83723,No
83722,No
83721,No
83720,No
83719,No
83718,No
83717,No
83716,No
83715,No
83714,Yes
83713,No
83712,No
83711,No
83710,No
83709,No
83708,Yes
83707,Yes
83706,No
83705,No
83704,No
83703,Yes
83702,No
83701,No
83700,Yes
83699,No
83698,No
83697,No
83696,No
83695,No
83694,No
83693,No
83692,No
83691,No
83690,No
83689,No
83688,No
83687,No
83686,No
83685,No
83684,Yes
83683,No
83682,No
83681,No
83680,No
83679,Yes
83678,No
83677,Yes
83676,Yes
83675,No
83674,Yes
83673,Yes
83672,No
83671,Yes
83670,Yes
83669,No
83668,No
83667,No
83666,Yes
83665,No
83664,No
83663,No
83662,No
83661,Yes
83660,No
83659,No
83658,No
83657,No
83656,No
83655,No
83654,No
83653,No
83652,No
83651,No
83650,No
83649,No
83648,No
83647,No
83646,Yes
83645,No
83644,No
83643,No
83642,No
83641,No
83640,No
83639,No
83638,No
83637,No
83636,No
83635,No
83634,No
83633,No
83632,No
83631,No
83630,No
83629,Yes
83628,No
83627,Yes
83626,Yes
83625,No
83624,Yes
83623,Yes
83622,No
83621,No
83620,Yes
83619,No
83618,No
83617,No
83616,No
83615,No
83614,No
83613,No
83612,No
83611,No
83610,No
83609,No
83608,No
83607,Yes
83606,No
83605,No
83604,No
83603,No
