zipcode,availability
96049,Yes
96047,Yes
96993,No
96992,No
96991,No
96990,No
96989,No
96988,No
96987,No
96986,No
96985,No
96984,No
96983,No
96982,No
96981,No
96980,No
96979,No
96978,No
96977,No
96976,No
96975,No
96974,No
96973,No
96972,No
96971,No
96970,No
96969,No
96968,No
96967,No
96966,No
96965,No
96964,No
96963,No
96962,No
96961,No
96960,No
96959,No
96958,No
96957,No
96956,No
96955,No
96954,No
96953,No
96952,No
96951,No
96950,No
96949,No
96948,No
96947,No
96946,No
96945,No
96944,No
96943,No
96942,No
96941,No
96940,No
96939,No
96938,No
96937,No
96936,No
96935,No
96934,No
96933,No
96932,No
96931,No
96930,No
96929,No
96928,No
96927,No
96926,No
96925,No
96924,No
96923,No
96922,No
96921,No
96920,No
96919,No
96918,No
96917,No
96916,No
96915,No
96914,No
96913,No
96912,No
96911,No
96910,No
96909,No
96908,No
96907,No
96906,No
96905,No
96904,No
96903,No
96902,No
96901,No
96900,No
96899,No
96898,No
96897,No
96896,No
96895,No
96894,No
96893,No
96892,No
96891,No
96890,No
96889,No
96888,No
96887,No
96886,No
96885,No
96884,No
96883,No
96882,No
96881,No
96880,No
96879,No
96878,No
96877,No
96876,No
96875,No
96874,No
96873,No
96872,No
96871,No
96870,No
96869,No
96868,No
96867,No
96866,No
96865,No
96864,No
96863,No
96862,No
96861,No
96860,No
96859,No
96858,No
96857,No
96856,No
96855,No
96854,No
96853,No
96852,No
96851,No
96850,No
96849,No
96848,No
96847,No
96846,No
96845,No
96844,No
96843,No
96842,No
96841,No
96840,No
96839,No
96838,No
96837,No
96836,No
96835,No
96834,No
96833,No
96832,No
96831,No
96830,No
96829,No
96828,No
96827,No
96826,No
96825,No
96824,No
96823,No
96822,No
96821,No
96820,No
96819,No
96818,No
96817,No
96816,No
96815,No
96814,No
96813,No
96812,No
96811,No
96810,No
96809,No
96808,No
96807,No
96806,No
96805,No
96804,No
96803,No
96802,No
96801,No
96800,No
96799,No
96798,No
96797,No
96796,No
96795,No
96794,No
96793,No
96792,No
96791,No
96790,No
96789,No
96788,No
96787,No
96786,No
96785,No
96784,No
96783,No
96782,No
96781,No
96780,No
96779,No
96778,No
96777,No
96776,No
96775,No
96774,No
96773,No
96772,No
96771,No
96770,No
96769,No
96768,No
96767,No
96766,No
96765,No
96764,No
96763,No
96762,No
96761,No
96760,No
96759,No
96758,No
96757,No
96756,No
96755,No
96754,No
96753,No
96752,No
96751,No
96750,No
96749,No
96748,No
96747,No
96746,No
96745,No
96744,No
96743,No
96742,No
96741,No
96740,No
96739,No
96738,No
96737,No
96736,No
96735,No
96734,No
96733,No
96732,No
96731,No
96730,No
96729,No
96728,No
96727,No
96726,No
96725,No
96724,No
96723,No
96722,No
96721,No
96720,No
96719,No
96718,No
96717,No
96716,No
96715,No
96714,No
96713,No
96712,No
96711,No
96710,No
96709,No
96708,No
96707,No
96706,No
96705,No
96704,No
96703,No
96702,No
96701,No
96700,No
96699,No
96698,No
96697,No
96696,No
96695,No
96694,No
96693,No
96692,No
96691,No
96690,No
96689,No
96688,No
96687,No
96686,No
96685,No
96684,No
96683,No
96682,No
96681,No
96680,No
96679,No
96678,No
96677,No
96676,No
96675,No
96674,No
96673,No
96672,No
96671,No
96670,No
96669,No
96668,No
96667,No
96666,No
96665,No
96664,No
96663,No
96662,No
96661,No
96660,No
96659,No
96658,No
96657,No
96656,No
96655,No
96654,No
96653,No
96652,No
96651,No
96650,No
96649,No
96648,No
96647,No
96646,No
96645,No
96644,No
96643,No
96642,No
96641,No
96640,No
96639,No
96638,No
96637,No
96636,No
96635,No
96634,No
96633,No
96632,No
96631,No
96630,No
96629,No
96628,No
96627,No
96626,No
96625,No
96624,No
96623,No
96622,No
96621,No
96620,No
96619,No
96618,No
96617,No
96616,No
96615,No
96614,No
96613,No
96612,No
96611,No
96610,No
96609,No
96608,No
96607,No
96606,No
96605,No
96604,No
96603,No
96602,No
96601,No
96600,No
96599,No
96598,No
96597,No
96596,No
96595,No
96594,No
96593,No
96592,No
96591,No
96590,No
96589,No
96588,No
96587,No
96586,No
96585,No
96584,No
96583,No
96582,No
96581,No
96580,No
96579,No
96578,No
96577,No
96576,No
96575,No
96574,No
96573,No
96572,No
96571,No
96570,No
96569,No
96568,No
96567,No
96566,No
96565,No
96564,No
96563,No
96562,No
96561,No
96560,No
96559,No
96558,No
96557,No
96556,No
96555,No
96554,No
96553,No
96552,No
96551,No
96550,No
96549,No
96548,No
96547,No
96546,No
96545,No
96544,No
96543,No
96542,No
96541,No
96540,No
96539,No
96538,No
96537,No
96536,No
96535,No
96534,No
96533,No
96532,No
96531,No
96530,No
96529,No
96528,Yes
96527,No
96526,No
96525,No
96524,Yes
96523,Yes
96522,No
96521,No
96520,No
96519,No
96518,No
96517,No
96516,No
96515,Yes
96514,No
96513,No
96512,No
96511,No
96510,No
96509,No
96508,No
96507,No
96506,No
96505,No
96504,No
96503,No
96502,No
96501,No
96500,No
96499,No
96498,No
96497,No
96496,No
96495,No
96494,No
96493,No
96492,No
96491,No
96490,No
96489,Yes
96488,No
96487,Yes
96486,Yes
96485,No
96484,Yes
96483,No
96482,Yes
96481,No
96480,No
96479,Yes
96478,No
96477,No
96476,Yes
96475,No
96474,No
96473,No
96472,Yes
96471,No
96470,No
96469,No
96468,No
96467,No
96466,No
96465,Yes
96464,No
96463,No
96462,No
96461,No
96460,No
96459,No
96458,No
96457,No
96456,No
96455,No
96454,No
96453,No
96452,No
96451,No
96450,Yes
96449,No
96448,No
96447,No
96446,No
96445,No
96444,No
96443,No
96442,No
96441,No
96440,No
96439,No
96438,No
96437,No
96436,No
96435,No
96434,No
96433,No
96432,No
96431,No
96430,No
96429,No
96428,No
96427,No
96426,No
96425,No
96424,No
