zipcode,availability
86226,No
86225,No
86224,No
86223,No
86222,No
86221,No
86220,No
86219,No
86218,No
86217,No
86216,No
86215,No
86214,No
86213,No
86212,No
86211,No
86210,No
86209,No
86208,No
86207,No
86206,No
86205,No
86204,No
86203,No
86202,No
86201,No
86200,No
86199,Yes
86198,No
86197,No
86196,No
86195,No
86194,No
86193,No
86192,No
86191,No
86190,No
86189,No
86188,No
86187,No
86186,No
86185,No
86184,No
86183,No
86182,No
86181,No
86180,No
86179,Yes
86178,No
86177,No
86176,No
86175,No
86174,No
86173,No
86172,No
86171,No
86170,No
86169,Yes
86168,No
86167,Yes
86166,No
86165,Yes
86164,No
86163,Yes
86162,No
86161,Yes
86160,No
86159,Yes
86158,No
86157,Yes
86156,Yes
86155,No
86154,Yes
86153,Yes
86152,Yes
86151,No
86150,Yes
86149,No
86148,No
86147,No
86146,No
86145,No
86144,No
86143,No
86142,No
86141,No
86140,No
86139,No
86138,No
86137,No
86136,No
86135,No
86134,No
86133,No
86132,No
86131,No
86130,No
86129,No
86128,No
86127,No
86126,No
86125,No
86124,No
86123,No
86122,No
86121,No
86120,No
86119,No
86118,No
86117,No
86116,No
86115,No
86114,No
86113,No
86112,No
86111,No
86110,No
86109,No
86108,No
86107,No
86106,No
86105,No
86104,No
86103,No
86102,No
86101,No
86100,No
86099,No
86098,No
86097,No
86096,No
86095,No
86094,No
86093,No
86092,No
86091,No
86090,No
86089,No
86088,No
86087,No
86086,No
86085,No
86084,No
86083,No
86082,No
86081,No
86080,No
86079,No
86078,No
86077,No
86076,No
86075,No
86074,No
86073,No
86072,No
86071,No
86070,No
86069,No
86068,No
86067,No
86066,No
86065,No
86064,No
86063,No
86062,No
86061,No
86060,No
86059,No
86058,No
86057,No
86056,No
86055,No
86054,No
86053,No
86052,No
86051,No
86050,No
86049,No
86048,No
86047,No
86046,No
86045,No
86044,No
86043,No
86042,No
86041,No
86040,No
86039,No
86038,No
86037,No
86036,No
86035,No
86034,No
86033,No
86032,No
86031,No
86030,No
86029,No
86028,No
86027,No
86026,No
86025,No
86024,No
86023,No
86022,No
86021,No
86020,No
86019,No
86018,No
86017,No
86016,No
86015,No
86014,No
86013,No
86012,No
86011,No
86010,No
86009,No
86008,No
86007,No
86006,No
86005,No
86004,No
86003,No
86002,No
86001,No
86000,No
85999,No
85998,No
85997,No
85996,No
85995,No
85994,No
85993,No
85992,No
85991,No
85990,No
