zipcode,availability
89212,No
89211,No
89210,No
89209,No
89208,No
89207,No
89206,No
89205,No
89204,No
89203,No
89202,No
89201,No
89200,No
89199,No
89198,Yes
89197,Yes
89196,No
89195,Yes
89194,Yes
89193,No
89192,Yes
89191,Yes
89190,No
89189,Yes
89188,Yes
89187,No
89186,Yes
89185,Yes
89184,No
89183,Yes
89182,Yes
89181,No
89180,Yes
89179,Yes
89178,No
89177,Yes
89176,Yes
89175,No
89174,Yes
89173,Yes
89172,No
89171,Yes
89170,No
89169,No
89168,Yes
89167,No
89166,No
89165,Yes
89164,No
89163,No
89162,No
89161,No
89160,Yes
89159,No
89158,No
89157,No
89156,No
89155,Yes
89154,No
89153,No
89152,No
89151,No
89150,Yes
89149,No
89148,No
89147,No
89146,No
89145,No
89144,No
89143,Yes
89142,No
89141,No
89140,No
89139,No
89138,No
89137,No
89136,No
89135,No
89134,Yes
89133,No
89132,No
89131,No
89130,No
89129,Yes
89128,No
89127,No
89126,No
89125,No
89124,No
89123,No
89122,No
89121,No
89120,No
89119,No
89118,No
89117,No
89116,No
89115,No
89114,No
89113,No
89112,No
89111,No
89110,No
89109,No
89108,No
89107,No
89106,No
89105,No
89104,No
89103,No
89102,No
89101,No
89100,No
89099,No
89098,No
89097,No
89096,No
89095,No
89094,No
89093,No
89092,No
89091,No
89090,No
89089,No
89088,No
89087,No
89086,No
89085,No
89084,No
89083,No
89082,No
89081,Yes
89080,No
89079,Yes
89078,No
89077,Yes
89076,No
89075,Yes
89074,No
89073,Yes
89072,No
89071,No
89070,No
89069,No
89068,No
89067,No
89066,No
89065,No
89064,No
89063,No
89062,No
89061,No
89060,No
89059,No
89058,No
89057,No
89056,No
89055,No
89054,No
89053,No
89052,No
89051,No
89050,No
89049,No
89048,No
89047,No
89046,No
89045,No
89044,No
89043,No
89042,No
89041,No
89040,No
89039,No
89038,No
89037,No
89036,No
89035,No
89034,No
89033,No
89032,No
89031,No
89030,No
89029,No
89028,No
89027,No
89026,No
89025,No
89024,No
89023,No
89022,No
89021,No
89020,No
89019,No
89018,No
89017,No
89016,No
89015,No
89014,No
89013,No
89012,No
89011,No
89010,No
89009,No
89008,No
89007,No
89006,No
89005,No
89004,No
89003,No
89002,No
89001,No
89000,No
88999,No
88998,No
88997,No
88996,No
88995,No
88994,No
88993,No
88992,No
88991,No
88990,No
